E,F,L,I
29051128.273759775,25509.593617989616,254.86519607984917,383.68145458554636
28052675.17293746,19463.794385005764,259.48483373559316,360.6467281710142
34200107.79664059,39998.36019506847,253.83000945551566,325.78446624590515
32991794.828732185,29489.721127341687,257.0559917165536,329.93446652657724
31699519.186803527,27507.554253975308,258.68394498195374,339.79084884796924
38621565.15580885,72457.01218955469,252.64189399582568,319.8417277865955
29287522.9479568,50514.5461448148,258.6223181907513,321.5113575850255
29946893.818056513,33781.69477330598,251.29886372091383,340.78109670947424
32618447.703039315,22379.949739661573,258.81247149729234,343.45814138526197
29792857.69021847,29838.4075889928,257.1611322526476,379.03147329134055
30627562.282097783,21270.12214965507,259.93647874402967,318.2891490158244
29298424.971323673,33807.567912495666,255.43499363052567,335.4223193083171
28045870.28540646,34159.890828281656,250.1218428327803,403.3682920347945
31079652.956280578,21179.081202989368,250.99107244182323,336.7840090564732
34596948.30612993,20926.535768449216,258.8495424918145,329.3591937543389
34989432.86660475,29361.927645621516,254.17354370416325,406.89049410789875
33033420.04650694,33450.20168705308,252.3252036209437,386.9115697317617
38170136.0603662,22608.76320444588,253.40912273035136,351.55905962821885
30813272.90264873,31652.68169571934,255.68983215252305,367.6619716231372
36088752.27618591,36417.757682219555,258.900344171577,361.9963153653677
28421827.826402985,21561.30639833326,252.04655157442681,391.2223996628045
31688033.842349462,24628.65691620631,255.97673583719606,376.55502827536634
35765627.40308363,24495.368446532848,256.52363779202153,408.3523794010443
37401995.145938486,47831.4361057213,258.1330302266862,355.80930063654455
28901706.6199145,45798.657653238726,257.5637360855485,389.4263872364563
29895945.80158779,28659.390585710935,256.9761320956824,379.45589398007485
29912306.021775067,35702.2209816696,259.2615207289313,366.07323171062745
28908468.859636597,34574.572676076496,256.38198951650037,342.0407850488195
36272336.08791312,31751.41929590677,253.28927554099155,327.832886857042
30284903.955777753,90088.56380625255,259.6012378278544,332.04815809581703
36137673.75577516,22683.85527326473,251.53901538526773,317.24135845279795
29721921.504604224,28745.57528232182,255.60769998041124,384.40701514278214
29049560.193037655,23284.426990120686,255.15065650994921,388.20185868756954
38166697.70623104,40464.49970368791,250.96699074189794,355.93994917590396
30606804.524908308,28944.73184041671,253.29767782378622,375.665204514273
33809842.74995416,26824.474071720353,251.87913671369486,353.6262453832169
36735366.467721835,30492.755680044087,258.08350298467093,377.85165827276387
28454963.464609776,41038.67677329978,254.27758604051877,341.4369587351431
29387203.120028134,26910.590385807016,252.78564764476164,372.828336648876
30729857.12667293,33365.778195128754,257.55365275038815,395.588216260576
35121527.797247835,20943.76616056198,255.99306282359777,350.1626348154327
32378902.25006348,32930.86887969264,253.0828433915141,355.3351387407729
32264905.21144063,25780.109223569336,254.3726177731699,343.92039599855246
28520894.97455195,30037.000508955098,255.0414072870464,326.60785448091684
31140189.515288398,63682.182050357136,258.4478742679745,347.8980733713999
37862920.76483574,25371.458458078407,251.68184418553832,375.5184551117901
35895178.58915058,34485.685605659295,259.9202496305336,321.3615469694989
36860970.86176462,27296.782592191565,253.6635636222323,349.1056944979318
31455181.25795566,23732.60775963952,250.39645072709862,377.6577629697811
33895699.222659044,37124.63951966928,252.92185894728013,352.9828251309171
31209873.444674738,42081.43739924854,254.43936249901208,351.53503497911936
29659190.856933825,18607.48760399484,258.87608688727863,345.5934594434571
28938371.522740904,38562.66558112149,253.66785776938093,363.08350981395427
29280941.472157273,37338.458427326186,250.70725904836172,367.07162356571695
37241630.76021157,36539.09612188264,252.0207089906354,337.96739936309405
31901278.91852002,34673.16680513689,257.8266316063797,379.6496299356827
29300047.81749135,20373.02553901747,259.1858975014706,366.5857367601242
29592674.35680992,30383.500154345333,255.44130701241306,336.148244260194
38622415.00447841,28519.300544817226,252.8816445381358,349.79787792464236
29637434.86142407,24428.711905067168,256.83469629584727,363.0495856840716
30897971.568698034,18189.51186605935,258.8647477927176,336.77282359625246
28260834.181403466,21964.757703691022,257.70386726041255,333.6206887311602
34582086.37334718,39946.971384136734,259.1087381313997,350.1915312762247
34923025.24836107,41519.24178820752,253.9708337760259,319.0188979547157
31076670.428690165,30103.85599279524,255.2155014791772,322.24238440917156
37118323.86945447,23106.79141995019,259.78731054591066,408.2591767482641
28282688.48104237,26090.085366203726,253.8249803892721,334.22406636971834
31865705.9824037,32640.808016530944,251.8420522835195,378.1263878193766
35580880.43349251,20021.310844178588,254.91830449980458,341.79801362896217
32969444.191813536,29257.477446168923,255.09919138244302,362.5781311220312
31310019.50941185,30509.87015697537,253.28131454450624,368.1061192700703
33856696.55721979,26345.643375050255,254.10157609092008,386.60162675647655
31885869.13959919,21755.143405099265,250.06578799888953,348.9910557745015
34270345.54760658,35989.06765432272,256.8178114459773,322.0928811482535
29251212.327912807,52581.62174186749,257.06720235950036,345.12868645366524
28130161.85222741,49131.646497632384,255.65655975122738,420.30617098897255
33466198.64777417,46775.88696903185,256.8937006036231,338.6150571365115
29986580.97278906,29581.496672267676,256.3169008114342,379.14670194848355
28452300.99083507,40983.90331709148,258.22221791084814,409.40701296813376
33472974.3369829,23164.21778857209,256.8190643552369,388.0675962770657
28004042.41883141,57590.47934270595,259.554456335743,345.02873494237826
30359336.8413678,23836.80098689236,254.56788933552048,362.3877550779532
32798509.483656194,28593.300042710227,259.6040124046324,330.91390631383695
38511108.09238115,25029.360306488074,258.3933517399535,345.42897204417136
28269328.453137156,35305.228847306455,259.0807659943766,382.89609007162335
40929715.01360406,38309.88245249906,255.06090315811642,348.4199596992298
28189423.149156168,28234.617083022826,259.56648019046344,324.5805175132485
28457996.29450013,31075.35405195463,256.9545303401717,361.09146087694387
29261514.481585544,22900.52935442874,250.05616161789212,381.2463191396235
28454882.42901651,29321.131509374485,251.17563694198847,350.402331091702
31442372.100353215,22372.28192850272,252.97416869485434,395.9605491909434
32791528.130717903,50639.55003954795,254.238466166566,360.10943699932517
30423901.239343643,49364.01326636707,255.91269388799444,335.45739977767965
33322424.773861587,30013.796011854698,251.59810862537762,368.65365049368484
30708735.37025406,41759.63351868746,258.1713841807982,334.2790010141306
28274758.40345701,33473.42832754522,258.0827168842544,341.9442729157811
29096904.80328103,32582.665015819188,252.93786301083463,335.26857926882354
37134649.2379273,27067.102618701938,252.69130246991142,336.38531176324466
37259610.19534644,30401.756607239127,257.9741682387476,420.1185646449952
34024598.82804165,32605.26051072834,255.13775399550957,364.9091422770452
28422375.93574394,38708.22567567789,254.48197628871912,377.9742033765803
28149377.493561428,28345.17707140976,251.93900729421154,321.826567097896
28378362.106441792,20630.70502796943,254.3329798574978,410.62687431642394
37208638.45197137,17944.228609805148,258.24956307037326,336.7820586881053
30060718.06702814,24818.25159124929,257.90474242357595,378.8660632720293
29550007.194017187,31393.58721008122,257.8409852520823,369.27028018017285
28802477.645905506,33268.754443195125,256.70609803550497,386.4441439416564
29785331.50496925,27158.99497192188,250.26193106319633,374.3992704691531
40294608.14782444,37019.198626521465,252.24346682509648,325.8687356043009
29812101.110363893,21709.193417597104,259.0294134090503,375.40716465836107
33989657.36327368,23247.5260740256,252.56240100617217,368.14181303663463
43419739.08291422,67121.49003831593,256.9411356917793,402.8773949486928
30926641.990056146,23343.046954811147,259.57419704595765,355.21081537894423
29632030.16597005,25029.380086407735,259.25923417654485,386.0220067467215
35160814.91529357,22962.8258635592,259.300500341539,353.84056483803465
28007780.302063327,21579.266896407808,256.86595608875797,358.4992686192177
30133044.83806884,23088.085366354866,257.76693099984,399.8845516125969
28689892.87912115,24193.53579179853,252.07607259592652,371.85195772276484
31170162.902158976,34896.58602368328,250.66006514694567,398.51448758888273
35526808.338917434,25158.83086565612,251.7774910068369,360.31577519280364
33028874.827657327,19884.884690942825,257.266636280375,370.74260302075146
30678389.084428586,30434.104270455202,253.49585008366157,339.10764448653606
29696910.824027296,48343.99671687744,254.20324775991574,408.7785248147875
33648153.75934863,22124.641099890578,251.406713518285,369.901636360142
29131641.079780124,44567.72713243074,253.57358107573918,320.8002595131645
30095061.4095323,24633.38316171746,259.6009426732191,351.9086509936573
31772872.604512893,21228.769221809896,259.3740366727536,372.1145093350109
31072967.996707294,33645.82716622052,258.3430890110296,388.54664997161956
29706581.21240959,20965.558578142263,259.5658576538804,345.55912344578087
28175320.986893814,49395.34638301106,255.56763123435096,348.12127947002045
29091252.350540247,21976.7848586203,253.86318812795898,377.1549642874731
38133224.66262025,42387.36297683501,252.3386176770401,349.4987041631236
37808877.79678721,48238.920480149696,253.463511663595,357.0352037250719
42255151.314521186,24226.724176107695,259.41411151385654,343.9835979024486
29148941.382229365,26475.905790077326,253.18078005211532,385.3034503999777
28689996.13966224,45092.01169624536,257.2915045499306,312.7247289921689
28277793.448470265,28502.508377848222,251.18563916977348,383.93799028308587
31683909.35382448,30501.514643316747,255.15940347083813,330.2370700699636
30082135.786223855,19400.712067148354,251.39807990105538,382.97027680535314
30526930.350368176,66376.68280159964,258.4012358934092,326.4753546637697
29086446.630311362,25316.15840338717,257.08916758194016,393.8577250422962
30407643.666244198,31344.476199499986,251.73355241907618,372.68477493766875
33538185.81694732,30194.294508905732,253.0639702283345,362.92214482161387
30086401.661054477,26478.279680732485,253.4617684752993,391.31176552176333
44192473.60278428,39192.37214631356,252.5703595451971,366.5187853892472
31434272.550511673,33910.063464449035,250.7815798612171,399.4854105429434
29513845.317577783,24246.866122594107,254.92451910393262,363.8743535371685
35414742.60137691,25568.109427284675,255.6664507242269,334.64987478834917
33268094.70363237,19984.790123141975,256.8784889804317,387.4259203057019
38639599.07771161,34034.81532015369,255.93697093598087,358.28166848249685
29745856.828117773,24460.081057215033,256.4136515344785,384.0110639648662
31375067.2858902,21051.106742266675,259.62136696789713,330.9037622778156
30653666.013663072,27948.331225319907,255.4172012603637,381.55931879071625
32745656.263394006,22162.300984778187,255.85299625724758,367.22787260997416
37846963.3344035,21722.443247695574,254.141934174172,355.2006377738584
38918689.09015813,21355.25490152063,250.55885832150432,376.55233059917634
28791687.737404536,23089.944623494765,259.66089177505177,372.09064767148107
29246163.49154838,33834.25315609437,255.56303120749365,352.00922976885863
31814640.242987413,31024.551596782112,253.75132712503432,364.160287072844
31589759.037688676,37799.90050177911,251.76602027280913,367.6535181550367
32737571.189204376,33861.94908750443,255.3982867904243,392.7676874163219
28710841.877793,25970.406843965837,258.24916948501243,344.3630972046295
34253639.35525322,33671.35126781141,257.98128665735646,349.38897790589897
33251024.79923357,36695.37457743833,250.0909599201419,352.9278015129572
31633315.065532744,22237.45076877175,258.43680779377047,422.61085021904046
34977970.99628434,26250.361746843955,254.21232188233307,374.8744241029559
32605651.732081898,30097.72844870042,257.8823494612573,350.1998360478289
32054653.948745802,36089.462417151444,259.10317292971115,329.7822648313804
38581312.79931379,21521.47403401538,259.3641497712214,355.8935156314467
33769482.07962704,18847.59639232384,255.34715629188423,369.39357807057644
29342395.22545513,29024.27717021131,255.5708671851205,387.4303428192129
29105863.70721553,22463.467374078995,251.64036377331243,414.9416422136848
28047563.536028095,30275.51311363781,258.79566985969456,336.55539160624204
28743389.361589372,25832.813089724594,258.9694942246967,354.61136948955374
37087737.70761272,22941.73965323381,257.4262662447285,380.61592664503524
37680747.54007362,36222.48969718468,253.55177249728771,344.091508745066
29055254.758011017,26038.617295775555,259.18803457631543,339.8707669078106
35284717.11440918,29743.647626538972,251.79178967527557,325.101963969163
32916050.216160525,28549.373963758335,255.05238751352428,357.3668689028242
28889145.87166514,36737.33283411067,252.1663674561974,390.6881970888937
32924562.393427692,24890.060086016776,259.08004825356136,336.66866298562104
28264154.555199794,40495.58296674867,251.2078756424344,392.0473562123209
34298707.98875965,40764.95245537881,256.14916349067335,376.48769210315834
28929639.58433895,18593.335296624427,251.65479598748624,384.3631927898935
36756964.78415447,22234.981684221275,251.61692910855592,369.07447572490366
32603370.18909288,29464.59446008786,251.04998904637233,399.4358830677446
34461600.64317035,38069.3423404422,255.08834964638993,370.19235258342474
33300526.13740835,33600.73917447024,254.4136460045083,376.66327098689
35575152.66640263,28012.882650138796,254.1034642019079,408.2459622851811
28921896.607396852,26615.481499157708,258.0458661846488,332.2538351998885
30003838.582325436,23955.74717286379,258.52081721560484,378.3455664980871
42237582.99821623,23632.38776477985,259.10302345310066,354.88693897653377
32438825.65063734,36796.06706404952,259.2402677478316,343.5002293254915
28406025.880145486,68727.45234774049,258.3354362628467,352.71334938053826
33496208.167307146,18210.173298842983,259.97465050688,388.3668174357222
35439125.67755355,17361.398196202997,256.52729250452944,341.37768558136145
29226350.383405574,28495.544292062485,253.68103007171342,371.4345050616583
30560858.92484499,21346.001743627126,258.0738169211648,333.5060649602785
37869025.0518952,26112.61963853067,258.1376010136464,321.524310915519
34068193.82636498,19258.447002561163,255.00602273036378,335.0676093062381
31586137.02982856,21940.469326314203,259.40950245546026,359.8750110958386
32150110.448362507,28239.2636056595,259.42516155741174,348.84260370674525
29064596.13841785,21776.982187268663,256.9720362113473,360.76938927181254
37034846.78379078,28203.273469666896,259.579833712303,362.3324143937928
31201973.188133046,23432.676818510023,258.47798257169813,368.17902734201726
28055125.668416005,32569.626984852846,255.15226879446365,340.3921476679843
32264209.77477432,22701.491484674363,258.9598377049166,380.9646100055513
32745483.696902815,23712.6529971821,259.129660803241,347.7442382577195
35232740.66514321,42302.26094711107,255.8774440417552,395.09333426463417
30396121.718103297,25058.68969574193,256.552034040551,364.3476981181621
28319674.608700797,31466.26810249584,254.8357866012449,394.1937881682376
33530725.070820045,20710.056253859686,255.20276543177,415.67835252075645
34649043.27462946,30837.848578952835,253.540654934008,382.9337314799848
39008272.02392198,22513.965638046,252.28394282220546,412.4856499117984
38027088.514513716,22032.48017882077,259.0176395727063,326.6467016800996
29608321.182481397,28962.6781603126,254.30208390534298,358.85499079041097
39460014.73311834,21408.8523710534,253.2328372380505,344.8526496876668
29423643.04468116,41112.15104356135,251.24126192846552,375.1679430707421
28955815.502789445,29720.9764157585,251.71492664558133,355.4221592207905
28172663.49742916,33617.956474354956,251.22825416198714,397.783076973348
28019254.412814975,25367.053660720714,253.92096895437868,375.61747277513746
30813687.587244928,25112.42719962893,257.66866735092236,361.2324678012137
35150824.46686711,36668.593186874015,254.69446479271437,333.7094037126282
34540169.756985135,35378.594045412654,252.5108757442702,375.347863669686
39217662.12306516,50273.570685909006,250.2576093571346,371.89330679364906
28257125.56164596,27859.03341879305,252.80837250701256,373.06788660442885
37597086.02298543,37927.10099465905,254.42395225661744,319.47251830205425
29679132.509956613,36682.16882402579,259.4622547160296,390.9946266690621
38890223.34411335,38007.43755192916,257.9212614281732,386.76646492449265
40177332.77040589,22005.458456703123,256.0387045722867,342.9692118189151
33600942.794823095,23483.100707343674,252.24538954805928,394.53940763267804
35351468.34503773,28850.57891205303,250.9571615079249,356.6019832688975
32797254.083823804,34795.60499685645,254.83740931183777,360.21929017368484
28323463.401847772,26442.761310896338,258.2925895948439,345.4123500169982
29834742.401934776,27618.069780242695,251.97942731832111,368.69633427919786
34041548.369623914,33924.73481825602,254.3918998744647,384.24314327740683
28776333.58901191,41319.475059674485,256.9714981828051,355.3350846749255
37103643.36427654,41683.37520235183,251.57774479211832,393.1969852973516
28253466.297955405,28002.076312704103,255.27219839591166,330.9529266933471
33215169.217356548,21385.59840679101,257.06835854840097,330.26310052647426
28001452.763039485,40658.634296836666,254.18260658950405,390.5739096401965
37452878.39687068,30124.457009083802,259.9139091106898,367.1837177665808
33966331.6423169,31016.709351953257,250.51751653110793,386.4195793450583
28503154.074729543,24405.659695975002,253.62123862368935,351.4793404845909
28007969.279534556,25752.980971619123,256.95599958871264,366.6937377070251
32945681.75671719,21859.253391777747,255.9300779199358,364.9548711804024
36502675.12471085,35745.949199436465,254.14690393728893,355.99160976525013
33205433.838409673,31303.848840379895,259.3978450790311,366.4476135046682
28497812.98195319,25132.88504240281,258.20679082585974,341.436035767687
31345978.052650526,23816.934276235355,258.52279048292377,400.8950395526937
28093377.391214743,43292.399966906014,257.518219593358,351.45318012134203
31737270.95998619,23496.93354705316,258.4103892507136,330.49198781814897
30617791.813569967,47824.99368162586,257.2885479363425,379.6560251898584
29022985.665714018,29546.58772023545,257.96530622214715,353.868399976709
30628167.07208349,30575.205205175218,251.9798701440444,393.79194712180634
29803897.206517678,23655.603367856907,250.86431287211127,340.02178352232136
33889571.02651185,36909.36443051278,252.12551578750973,349.2807527470461
41871272.43733459,34781.65628707816,253.55562985527163,328.7059952100215
28826529.72759721,20537.276561165258,252.30109252791945,348.3031236897573
29573612.998188376,35978.413030271404,257.19269064472206,332.47396202479473
28725151.228461273,29242.43655934187,257.7719722633042,388.14920010547166
29140054.40962471,56365.712530279365,252.95603681056494,357.7449576710204
28260931.34717637,21218.68890118804,255.06147872636282,358.19563430453263
33497808.830758967,29905.259197828105,258.27293411129244,349.95741795995787
39146178.50867484,45705.2203265758,257.91994313648985,393.0955657591185
38626218.15117176,74356.5728336663,255.55004985147352,397.8011351017383
32155452.06490755,53830.05887575462,258.3508593503532,370.11458802529296
42243721.30758747,34216.97995072589,256.8377676844651,352.8583338230246
36761330.70621705,37098.56374170171,256.18325260806654,395.02980082392105
28283166.328645244,30132.705260049763,256.78690441055835,371.2337066954467
38603142.15662762,27322.473691352956,256.68441914588266,353.66775392811456
28956132.399178684,26991.165236872956,257.77122811915575,363.8582734854039
38205027.983428806,22830.55615924336,256.14740404428625,324.12507236025294
29872433.909370665,22421.29016708892,252.01519587497324,333.5986561487456
35875750.73767721,20775.521712744845,257.6575532564416,358.3668464371839
34780149.9515898,27106.63130673361,256.51398672742977,376.1794008887874
29787235.57948815,34311.112277520384,255.6435028093579,406.5254267393035
32542155.67305586,33303.23511758999,250.1337048750913,364.68079412045444
28514830.588001292,28605.54390978263,251.13722813473876,379.7533716031652
30473577.329586364,47433.48203390722,254.31394533064693,393.3239443438145
35940456.24814366,27462.320696223775,259.9233265894285,331.0986391365291
28623847.14878091,20839.454009685003,251.51981849675192,348.96700299543824
29656374.523497734,28794.633997476965,256.42342308381507,342.3136772054625
28231515.672123022,25484.65000759527,252.23641044782755,369.35890405404007
33176738.350340165,20321.66534872415,255.42065504065764,362.50218479002524
28313813.35636018,73156.14553791276,259.91925704691766,373.61174527318246
33326291.058925085,25410.20390444822,257.46497053949696,325.1814212234267
31591826.251977563,26793.487381517392,250.77191198076386,367.4017396802508
36997006.52132986,51804.8892729392,257.1780153408735,412.404778938453
34907869.43914106,30188.868905193372,258.8638637250507,359.89745704345216
28079669.864717867,26012.29513427108,253.64424287772636,359.78016714880283
29998476.64716071,26669.30049471163,256.091605517903,366.9411443281595
33096363.62508421,35398.79563546811,254.89175683325834,341.7702920118051
28104128.834344417,30397.63174211348,256.4127173912228,343.56305028817485
29188802.46925457,31940.651576576875,252.85459546473632,363.0400190559878
44572666.31525098,32066.913634702734,259.1924613507543,361.089834358313
37753717.6435337,28809.794563368836,250.06730550270368,386.61752900478064
33073810.07418696,35352.85410458021,251.63302369288613,392.0233415108426
34442165.110287696,26946.955511457665,250.12602984569418,347.27905293030784
28206684.32617601,20709.192387459792,250.14957553993466,405.1655390276639
29102754.182078093,28674.39257759927,254.68768277426415,374.53533090627906
29878688.35276174,44302.845437219454,252.20957948977875,384.7500398769136
32760980.136499826,22923.224285475357,256.1710160585821,340.9967006906948
29600429.60132919,32238.540273409402,259.6900985430715,357.3389138729412
29951710.80415746,44130.666531694835,258.2074104938524,369.97535994480586
28036427.64035874,33228.16294462151,253.26780386596056,350.28077291913655
31793691.899938606,28101.93894313654,257.73235770837795,353.9042111417511
30067007.7276547,19770.821656353353,255.27088594784223,412.95253106627683
30418717.506809536,21353.12777670948,259.8583364078231,380.4368293040935
39520883.863289855,28769.513539433385,253.87835254140487,369.35217606580636
32595977.894095026,33922.679869925385,257.8720876002487,332.39064014243326
34567277.0163981,30604.792919204716,254.97713936084054,355.89500682717244
31619372.770988703,24538.320667788124,253.6111004941991,347.52105968195207
34099764.140525304,21079.552797025804,253.14102860984545,333.59066081213433
31266132.180797674,33779.62918087847,251.53027012436704,365.4438342888925
35348705.78380861,39059.05789862814,252.87031796289753,356.272656363477
28386392.065886423,38105.397427392,256.8991741982929,415.2463114331624
29026957.51962694,26993.653981947784,254.25706608112674,391.94491751544916
29410213.346850898,29633.09816092604,253.8621808482359,392.08757730751154
31906262.50022607,24774.48756467118,253.99908547160507,416.6568172945815
28229909.63477345,46832.62000921885,256.0328559332632,410.59792890407954
34252504.40232449,24464.410952443806,257.83197634993934,427.18803954315325
35309350.081073016,23884.027885375606,252.14339785078803,410.59049877066366
32374322.1437196,24327.43849075125,252.50511426790567,385.15567815911743
42299721.53536864,36142.89030961851,252.07475241366575,345.9428874402655
34406534.76480472,22914.611518276575,257.9511018456943,368.56473487744773
37135254.963886954,40635.85757221228,257.6913134346437,376.09813337222585
28311968.990603473,30037.599227263156,253.62259306073216,327.79332076871015
28690702.492309093,22168.98705072719,250.626089742067,413.18818703117523
36770191.956043065,20047.131278652647,259.6355528597405,353.81722919409543
30459185.954850536,48244.13698788341,257.8073617448422,347.8878427075464
32577390.250266977,26214.93134921223,259.53219818829126,366.4231204759298
37288491.148810655,40148.79356977695,253.94086449274693,332.1122985592504
34988489.08538696,25665.96543571473,258.28825664417997,339.17028783359535
34450675.18548089,30367.59854576709,252.84120773486214,353.5207250903359
31969746.18019232,29079.450850413843,256.4502704480723,354.18295053711194
30782451.699453004,22352.567244438702,258.6359277589564,385.65773522745457
35067500.795102775,32185.984990100726,254.99746718751453,374.6036238474908
30318571.11647805,24127.823809597194,250.3011900401776,402.7265640696425
32611991.806976825,33821.80252006704,258.3201896693986,370.1282031663802
28919236.56333035,40400.380493769,250.20313150902163,343.0246059307077
32144184.1010924,22718.079305536223,256.67762965965034,341.7918563340959
35691779.34600849,45969.8974556528,258.2475414217621,333.5849013242976
31547317.402183846,31599.598369418247,250.6338480250643,354.71733702973273
30350898.05292852,18784.728735519056,252.66037593262007,350.23221149534845
28946911.371611517,29695.934538056477,254.28495014630747,335.96090008655204
33898917.78085641,19866.81207892477,259.06827568585675,350.2705736966102
28812224.99557567,27061.232550817273,253.15978926658147,321.95506758391997
31962829.98018188,26260.315562369076,257.9704403934494,335.9096607799899
28241277.65908903,36716.491131807896,253.10445714635676,339.65801839214146
28996115.037568074,18416.497755716642,252.71884296403533,388.64684353976645
39903111.38695734,21577.8474173226,257.07350905778065,333.4968852243435
28758886.816505753,19193.05666044511,253.84119652060534,394.69210663113114
29996196.778962553,25516.58968606436,251.9215601515262,380.45255001104897
29265224.180417143,38042.66848695997,259.14228180468547,390.1031217134638
29640128.277105574,36234.52906615405,255.25888156090696,358.0936113237822
30753787.305727597,38875.7714111517,259.6886292006695,321.72142948522725
32327686.304738823,27026.96373750086,251.28137908875578,391.50743084024253
34490504.00443447,22079.083195952117,258.4159140512221,327.27080988227175
34471879.29687232,26944.21776880519,257.90132907419934,353.544215383407
32259623.534581482,21104.00611587776,250.82517141561368,358.0518777817523
28213628.163148034,26783.60839976467,252.40736292048032,368.86322326448277
29754594.587891407,38677.767168713195,258.9454308861324,365.5924217319168
33844002.618674,44858.41612600048,251.99467007909877,355.8066495118318
28682058.888418797,26672.178051388182,255.7640404222464,378.3000599893261
28079109.877449732,26444.157935944662,251.63057851416698,383.6628960931764
31435938.979895115,22508.05989442759,257.6650562794245,393.916228357438
30669338.75217334,25288.88414376812,254.0228983487736,344.2197331285769
37343012.923006475,22928.658246956984,254.70215413754278,348.8725237384862
31447783.559725776,28018.62133084684,253.96179483808368,398.7890845589024
28135832.232699726,38934.83429467215,258.3069089975501,368.24179855024914
33540386.89785086,24909.140007462338,250.19308295122,387.48371236183624
28176175.220434494,26148.16445159976,251.26760940284453,335.7355094922734
30672647.289639596,28227.296958078397,254.13712482434565,340.5078260361024
28972114.78542186,37133.37762104635,252.32830888080278,416.7354841023749
29503996.984557178,27096.827173132864,254.4598939469949,361.0316664209389
28886534.061965566,21639.476480101257,252.7354089171805,390.8971689533635
28942492.60542558,24400.519214955522,259.6961086859824,314.1849800883888
37379249.469689414,23099.37184982661,256.9824228886079,337.25025703002774
31382895.28959498,21951.522792395423,253.80405548556604,346.70248856863105
28561491.530331388,22971.8004366335,257.6178122611858,361.6424306507904
30904834.088988263,30674.425242904523,257.01151322071394,423.44970670723
44058842.48342836,41357.977533789555,253.1072942492956,417.69873971724684
30017196.204142768,23351.065964445923,259.1467493643501,362.5481449459359
28091504.197535243,23219.765471609928,253.46040942814508,344.523787498807
29706936.984996874,44515.49411353853,258.0473039278891,357.21253062952763
28739447.89806339,27677.148019595974,257.137718640495,406.60377827873486
33880203.44794831,24030.25718673955,251.73291605535704,375.47980554573377
30310474.00786219,25955.544910789024,259.13409685481025,379.5061515897647
30029654.355408914,28040.20718072712,256.89536100598264,326.83778790026
28428872.86670609,22199.456084766363,259.7577880517051,366.87135858684906
32087801.407349575,36149.78487187816,256.7267764634494,363.8495405058566
33154064.543610286,31647.035801306385,258.76756433077054,338.84624113444954
38256385.07770902,41958.643092718485,256.9972231709143,337.9614255879483
33548892.506731134,25601.896345696474,259.8888983392184,350.78400660654887
29991556.74164524,27857.93481300641,250.8370629303809,381.0998670504989
35111365.183956124,33208.18676394949,250.2583262308987,346.06951641993726
35880945.30323309,33294.731212483166,253.94419608184637,383.6376480224067
31256904.601695485,27515.5098126889,254.89609395488088,328.22744750735916
38343251.84591057,40803.17276556103,251.3288283613413,327.7422584440049
33843327.1447169,35142.64635556233,256.6666613465609,346.68357040744235
28005489.986442324,25151.2808089436,253.72376715198382,385.27069058001814
36100383.70235828,29218.128727830495,258.5267216310277,407.9174047416517
31008983.42697979,28314.52349520369,251.36410785681807,377.35913483483773
30615078.09461745,24650.576497363494,251.58492687319836,364.0137820844627
37819035.88601372,31100.90356428775,250.58131578936946,368.56489676243456
29669358.3768563,27027.674415164474,251.7517066308967,372.16362148587825
31283900.767467707,51948.99858681447,259.48364022410294,346.25771554653437
31881133.19485196,25111.647373255375,254.30727598577653,348.41512920442926
39993092.3513278,24134.131669789116,259.7893355755332,371.0761417432617
43267701.86669059,36468.80564152759,252.57282547149583,332.4837684673014
38414888.232444644,21761.439210599925,253.57493630573478,374.7627329542069
33549872.636664417,32313.980911501836,250.02160633584492,363.3995682875528
28131657.374550704,25696.592109257137,257.3929662211319,378.5067237980629
30688551.0948794,19790.996092403046,251.86912043109052,354.66215062602504
42226128.594552994,33142.645305685095,255.797402295248,369.06301762014766
29397440.598825227,56849.92894418998,259.3564658571281,387.3247030389905
28866813.50452086,35587.80768603552,253.15858283335706,375.73229225621367
37581942.819860436,33179.243837443246,250.77471496196804,348.2708385576012
31738097.614122674,26558.321033151726,254.80021376698394,390.1385489699405
36564524.418592505,35236.956721428876,251.0080117920022,355.0597783219974
31006037.484232087,29368.844116103013,257.3120007071788,324.7329521337617
29981889.002095614,22302.75844363975,259.7090314722464,376.24254375880764
30836117.328547265,16977.144509520895,253.5454226255326,381.52643958309187
33097513.84039904,29814.35657789503,254.77130495499472,321.4677365806508
38338580.82209345,29485.751788857484,254.1035402616846,368.88610019976596
31257211.163919397,42724.63223651752,258.3188753472567,375.81260258035695
28379921.790597394,38518.748540437955,250.87168234709006,400.70026661760915
36048985.50373464,25942.222717516604,258.05313765387785,407.76398344274764
29602459.91719269,22176.566147777507,252.0146920045673,358.18670280156584
32649239.868141785,31454.131253505573,254.32097102129038,350.8457702226663
32054557.9010167,24278.345128725232,259.40927050002574,340.6628135252606
32416463.669666495,22215.29500867809,259.46203755691215,329.11746136353395
32970697.414380997,48144.97573657064,256.1400170650154,387.48833518475
30043167.77181449,28928.278430821687,256.80085104260417,402.64805813901984
35012346.01860188,24197.159366664153,251.99398544014625,370.7301673676777
29340344.723742705,29168.918612249043,259.0702868197515,355.07020854664995
34336120.029248975,19828.75754524649,258.08152380800414,318.8963683223528
